meanfreq,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,centroid,dfrange,label
0.211016895,0.208033708,0.233595506,0.025561798,3.669370151,19.25808601,0.846261296,0.313176255,0.211016895,6.1640625,female
0.185643489,0.186016713,0.223454039,0.037437326,2.732155446,11.20632255,0.89832992,0.476307945,0.185643489,6,female
0.212496383,0.194373089,0.230336391,0.035963303,1.915291137,5.70792625,0.828663683,0.165728538,0.212496383,8.3671875,female
0.206904002,0.194548148,0.221096296,0.026548148,2.552996506,9.820224406,0.833279061,0.230130554,0.206904002,6.5390625,female
0.217667762,0.202621083,0.244900285,0.042279202,1.842196225,5.402441662,0.85208434,0.252900798,0.217667762,12,female
0.212276906,0.194026846,0.245704698,0.051677852,2.079657311,7.408041991,0.861418976,0.2909011,0.212276906,6.75,female
0.209597977,0.193250346,0.242434302,0.049183956,1.842233415,6.428553124,0.881983141,0.34775772,0.209597977,9.9140625,female
0.206026971,0.186865672,0.223880597,0.037014925,2.204024043,7.541215283,0.844000712,0.177502035,0.206026971,6.6640625,female
0.181569362,0.165825243,0.194912621,0.029087379,2.540698668,9.21738979,0.833229418,0.200234586,0.181569362,6.59375,female
0.186083384,0.167674419,0.204302326,0.036627907,2.710315309,11.6752554,0.862418665,0.295519238,0.186083384,7.1484375,female
0.180046395,0.166376812,0.187117552,0.020740741,3.152251148,12.98875504,0.802921477,0.184080667,0.180046395,3.75,female
0.187499927,0.173033708,0.202134831,0.029101124,2.439632304,8.853934094,0.836799202,0.207273366,0.187499927,12,female
0.190682452,0.1785,0.2025625,0.0240625,3.074260294,13.46505876,0.833468619,0.24182075,0.190682452,7.0078125,female
0.202500051,0.179364303,0.231735941,0.052371638,1.649828836,5.502073504,0.880806183,0.262347644,0.202500051,7.640625,female
0.200924749,0.173782929,0.226596417,0.052813488,1.40738959,4.342512509,0.88774124,0.249070734,0.200924749,7.6875,female
0.203154175,0.173939394,0.233686869,0.059747475,1.815832521,7.003117499,0.891778022,0.263745816,0.203154175,5.90625,female
0.202954365,0.184210526,0.227139588,0.042929062,2.740854684,13.35037219,0.850540668,0.164827334,0.202954365,8.859375,female
0.195877606,0.181153846,0.212692308,0.031538462,2.316269585,7.863144763,0.840807243,0.229675497,0.195877606,8.6953125,female
0.186783802,0.169454545,0.198909091,0.029454545,2.388824671,8.197157103,0.854836888,0.254970458,0.186783802,9.3984375,female
0.204408329,0.188474576,0.221694915,0.033220339,2.088719257,6.81666775,0.839562768,0.192214964,0.204408329,8.109375,female
0.194936806,0.181862745,0.208970588,0.027107843,3.031623465,13.74229489,0.848109562,0.254252575,0.194936806,13.2421875,female
0.200318649,0.190294906,0.217319035,0.027024129,2.773451371,10.81253609,0.855106287,0.295668849,0.200318649,7.7109375,female
0.199749059,0.1775,0.224642857,0.047142857,1.549450662,4.851962158,0.876909042,0.250711657,0.199749059,7.546875,female
0.204333512,0.180554156,0.232392947,0.051838791,1.412327579,4.149430156,0.879064005,0.256942929,0.204333512,5.6953125,female
0.209809077,0.193349515,0.23276699,0.039417476,2.150260643,8.028339236,0.86265934,0.20114822,0.209809077,8.4140625,female
0.213389879,0.193006682,0.241024499,0.048017817,2.439932584,9.385075994,0.855922395,0.230094056,0.213389879,8.859375,female
0.210113825,0.201658031,0.219067358,0.017409326,3.378067165,14.84066649,0.786110145,0.141848265,0.210113825,8.296875,female
0.206021644,0.19254902,0.223137255,0.030588235,3.940195057,23.52297715,0.845867527,0.213900366,0.206021644,7.640625,female
0.203236439,0.182460414,0.231912302,0.049451888,2.76445834,13.3748297,0.870564363,0.240826675,0.203236439,8.015625,female
0.21145984,0.199457831,0.226445783,0.026987952,2.912364805,12.28602411,0.835035487,0.181912572,0.21145984,6.796875,female
0.210414489,0.196497041,0.239573964,0.043076923,2.185050119,8.20939039,0.880388371,0.322045655,0.210414489,8.4375,female
0.219018256,0.197083333,0.245,0.047916667,1.635469721,5.170487022,0.847686697,0.16027461,0.219018256,9.046875,female
0.208020829,0.188776596,0.228244681,0.039468085,1.776223734,5.270963612,0.838047599,0.14710027,0.208020829,7.8984375,female
0.210409749,0.193916849,0.227002188,0.033085339,2.677559864,10.77786465,0.848660493,0.180822188,0.210409749,9.7265625,female
0.211602455,0.192319588,0.23056701,0.038247423,1.892291274,5.581385944,0.843057111,0.156143075,0.211602455,8.4609375,female
0.20390764,0.177943925,0.239626168,0.061682243,2.247859274,10.48178952,0.898687222,0.358450874,0.20390764,8.53125,female
0.227755414,0.206617862,0.257452416,0.050834553,1.290425723,3.415963392,0.858277442,0.15941362,0.227755414,6.1171875,female
0.203464417,0.182368421,0.225473684,0.043105263,1.598102308,4.729248362,0.863682242,0.205261633,0.203464417,8.90625,female
0.194187618,0.176153846,0.209615385,0.033461538,2.97611234,13.29926357,0.85031302,0.263143531,0.194187618,8.5078125,female
0.204193198,0.185144291,0.224491844,0.039347553,1.940045597,6.013489,0.852777688,0.19433082,0.204193198,8.8359375,female
0.195283829,0.172961165,0.218834951,0.045873786,1.730322281,5.230177089,0.883877963,0.275524442,0.195283829,7.2890625,female
0.195695598,0.181294964,0.214532374,0.03323741,2.5670274,10.42024624,0.856970335,0.267429294,0.195695598,9.796875,female
0.214978108,0.187659574,0.242021277,0.054361702,2.121669199,8.614261933,0.856401009,0.182982995,0.214978108,6.5625,female
0.198965572,0.185568627,0.213751634,0.028183007,2.940513029,12.62739434,0.83516404,0.226197327,0.198965572,10.5,female
0.19945598,0.182685069,0.207628607,0.024943538,3.463031282,16.0388676,0.822643171,0.203716318,0.19945598,11.4609375,female
0.208884866,0.191743375,0.229232915,0.03748954,2.478713049,11.44472632,0.863734673,0.179466122,0.208884866,10.078125,female
0.195140186,0.178117048,0.218371501,0.040254453,2.311870149,9.158750728,0.867160311,0.296457976,0.195140186,8.8125,female
0.197539804,0.182660944,0.218712446,0.036051502,2.459397303,9.56744874,0.839523285,0.226976815,0.197539804,15.0234375,female
0.194072509,0.17608637,0.212739541,0.036653171,2.029250739,6.5642647,0.860084812,0.268168281,0.194072509,10.0546875,female
0.206801093,0.190445344,0.221052632,0.030607287,2.559214753,9.807022447,0.837678121,0.173054089,0.206801093,8.34375,female
0.202309618,0.189068627,0.216519608,0.02745098,3.975788561,23.92746806,0.846018179,0.235026106,0.202309618,8.2734375,female
0.197149721,0.182923674,0.22240621,0.039482536,2.118532976,7.591809924,0.876206984,0.316222248,0.197149721,8.015625,female
0.200494478,0.181611625,0.221928666,0.040317041,2.3901411,8.672684201,0.844845395,0.224544883,0.200494478,10.4765625,female
0.200741744,0.182083333,0.224583333,0.0425,1.873617624,5.842668561,0.864797281,0.250954686,0.200741744,21.5390625,female
0.203961925,0.189538462,0.220686391,0.031147929,2.645013726,9.933947852,0.850811883,0.238414165,0.203961925,7.7109375,female
0.207664634,0.195416667,0.21712963,0.021712963,3.400917071,15.70357216,0.807061828,0.165310907,0.207664634,8.4609375,female
0.196981392,0.184479167,0.211458333,0.026979167,3.017291014,12.6860971,0.833261751,0.216314213,0.196981392,16.640625,female
0.194940621,0.179460784,0.220637255,0.041176471,2.138967089,7.871843954,0.874338419,0.322517979,0.194940621,5.2734375,female
0.199949858,0.170474632,0.231423895,0.060949264,1.983339468,6.394017385,0.86197961,0.231379214,0.199949858,9.515625,female
0.223073785,0.203601108,0.247811634,0.044210526,1.710734582,5.115416185,0.856251139,0.22153786,0.223073785,6.75,female
0.220989899,0.202725724,0.243270869,0.040545145,2.197094496,8.617506733,0.829755045,0.153883378,0.220989899,4.03125,female
0.20079553,0.182545455,0.219272727,0.036727273,2.01766471,6.631587504,0.859387829,0.227754935,0.20079553,7.6640625,female
0.187673764,0.170582524,0.204223301,0.033640777,2.05085159,6.779052032,0.864467958,0.252453745,0.187673764,7.03125,female
0.197504608,0.187429907,0.208364486,0.020934579,3.408013141,16.13252611,0.807993486,0.171634525,0.197504608,7.3125,female
0.21153506,0.190685805,0.243827751,0.053141946,1.672372185,5.327754335,0.878654617,0.288969487,0.21153506,6.65625,female
0.203408291,0.194146341,0.224065041,0.029918699,3.027533937,13.23387076,0.850975962,0.272271763,0.203408291,7.1484375,female
0.218046066,0.18025974,0.260779221,0.080519481,1.886142217,6.762014477,0.867115367,0.202030147,0.218046066,7.6171875,female
0.194929581,0.180656566,0.210353535,0.02969697,2.679603423,10.92624688,0.85039898,0.233565906,0.194929581,7.7109375,female
0.199844207,0.182257218,0.226351706,0.044094488,1.902892666,6.246798123,0.891473925,0.365938778,0.199844207,7.1953125,female
0.223197,0.208490879,0.240066335,0.031575456,2.381402786,9.062789667,0.823225433,0.134024178,0.223197,9.5625,female
0.23304081,0.213400335,0.258894472,0.045494137,1.512972962,4.119994143,0.839204877,0.136638306,0.23304081,5.484375,female
0.233168218,0.207150442,0.261168142,0.054017699,2.007895204,6.808253696,0.839755541,0.202335599,0.233168218,9.890625,female
0.223115588,0.205537341,0.239708561,0.03417122,2.014423257,6.407513313,0.822419985,0.142725619,0.223115588,3.7265625,female
0.238917034,0.2225,0.2635,0.041,2.197106818,8.067739759,0.824948891,0.137573206,0.238917034,10.875,female
0.221597791,0.21059322,0.236694915,0.026101695,3.449305124,18.06048246,0.79649669,0.121374745,0.221597791,3.9140625,female
0.240397581,0.226522523,0.257801802,0.031279279,1.89507003,5.505234647,0.812152855,0.120415446,0.240397581,5.296875,female
0.214916283,0.196050269,0.242298025,0.046247756,2.805092471,13.01361516,0.835777856,0.202869973,0.214916283,10.21875,female
0.227642046,0.199198397,0.254749499,0.055551102,2.469153632,11.66036835,0.830679775,0.135919262,0.227642046,4.734375,female
0.222596566,0.199609375,0.253203125,0.05359375,2.400834994,11.33442383,0.849982289,0.211956232,0.222596566,5.0625,female
0.249636593,0.239459459,0.268648649,0.029189189,2.845610872,11.05360906,0.787714243,0.136345353,0.249636593,17.3203125,female
0.234201895,0.226,0.2485,0.0225,2.673033002,10.48253581,0.795870175,0.127669869,0.234201895,8.90625,female
0.232455235,0.217715431,0.251943888,0.034228457,2.121185395,7.578427018,0.818790954,0.145049918,0.232455235,5.4375,female
0.220120521,0.205043178,0.232607945,0.027564767,3.345215207,16.06244774,0.806673229,0.148746201,0.220120521,20.203125,female
0.234934049,0.217394366,0.252887324,0.035492958,2.409509718,9.160093581,0.803006576,0.101084559,0.234934049,5.4140625,female
0.231074874,0.218358209,0.251268657,0.032910448,2.119516909,7.039770912,0.817464952,0.156545775,0.231074874,10.1484375,female
0.233656193,0.22372549,0.246372549,0.022647059,3.550404349,18.9099156,0.780758817,0.108003024,0.233656193,2.015625,female
0.235297223,0.220349762,0.255516693,0.035166932,1.745699311,5.142853107,0.826121661,0.129338392,0.235297223,10.6875,female
0.233375921,0.225254582,0.248635438,0.023380855,3.064445505,13.34778198,0.787622502,0.125334564,0.233375921,9.234375,female
0.23804862,0.225178947,0.252294737,0.027115789,3.118138035,14.54217228,0.79410279,0.09467554,0.23804862,11.859375,female
0.232801981,0.220573614,0.246806883,0.02623327,3.576553639,19.08959921,0.780842002,0.082655606,0.232801981,9.2109375,female
0.226637782,0.216691176,0.241397059,0.024705882,2.693908207,10.56179494,0.807585735,0.131281852,0.226637782,11.6484375,female
0.216295024,0.203368421,0.229894737,0.026526316,2.469561802,8.745797309,0.792356762,0.10448373,0.216295024,6.421875,female
0.240473729,0.2275,0.261370968,0.033870968,2.635155509,10.11107324,0.811424215,0.169333494,0.240473729,9.2109375,female
0.237042194,0.217132988,0.263557858,0.04642487,2.111833547,7.669892686,0.82834252,0.123204059,0.237042194,8.765625,female
0.22741351,0.211014493,0.245507246,0.034492754,2.010016015,6.541887652,0.817695311,0.125621899,0.22741351,11.3671875,female
0.231641649,0.211952191,0.258804781,0.04685259,1.575185649,4.345350126,0.832220821,0.148584213,0.231641649,8.3203125,female
0.22795681,0.213310811,0.248310811,0.035,1.815621715,5.281044296,0.829810142,0.152393941,0.22795681,10.0546875,female
0.221603276,0.200080972,0.244291498,0.044210526,1.572632014,4.515449304,0.834165913,0.141048168,0.221603276,11.15625,female
0.231693341,0.217191781,0.254109589,0.036917808,1.957001548,6.799864097,0.828108221,0.14344257,0.231693341,10.1953125,female
0.230899611,0.213744856,0.252921811,0.039176955,2.103972333,7.459465122,0.819037451,0.145227132,0.230899611,9.796875,female
0.238831091,0.22094162,0.261016949,0.04007533,1.918328406,6.120896833,0.814821724,0.118335713,0.238831091,9.75,female
0.233988659,0.215833333,0.254722222,0.038888889,1.875853747,6.124359171,0.825438593,0.145937111,0.233988659,9.609375,female
0.239900553,0.226736475,0.257033159,0.030296684,1.73293857,4.701445788,0.801144246,0.082204085,0.239900553,10.1015625,female
0.237684578,0.22488189,0.258834646,0.033952756,1.902749558,5.699138992,0.828120167,0.146068658,0.237684578,9.84375,female
0.239068806,0.2165625,0.266875,0.0503125,1.451345054,4.056114916,0.824710917,0.101794341,0.239068806,10.4296875,female
0.215558697,0.205531915,0.228765957,0.023234043,3.845905596,18.81085094,0.787618035,0.178074115,0.215558697,8.484375,female
0.229554778,0.209855072,0.252753623,0.042898551,1.797492969,5.205939969,0.819997781,0.139147847,0.229554778,10.0546875,female
0.235974229,0.216165803,0.25775475,0.041588946,2.293486209,8.318809149,0.817121568,0.126503311,0.235974229,10.2421875,female
0.236634528,0.21400982,0.263502455,0.049492635,1.693354026,4.969441475,0.83159813,0.130052504,0.236634528,12.3046875,female
0.235652503,0.220869565,0.256231884,0.035362319,2.134616763,7.106253504,0.809344261,0.143085814,0.235652503,4.875,female
0.234469134,0.224691358,0.253497942,0.028806584,2.058045545,6.274811628,0.806260518,0.161214545,0.234469134,4.1484375,female
0.241741811,0.227272727,0.264848485,0.037575758,1.789542617,5.041799137,0.811523437,0.130981582,0.241741811,8.6953125,female
0.240142073,0.228470067,0.255166297,0.026696231,2.352698415,8.014466424,0.773830376,0.080237471,0.240142073,9.046875,female
0.236908959,0.220240964,0.253493976,0.033253012,3.055783495,14.59747868,0.802883815,0.11887221,0.236908959,9.703125,female
0.231282741,0.218694737,0.246989474,0.028294737,2.164548545,7.564841809,0.812225863,0.120788695,0.231282741,3.796875,female
0.213689005,0.1975,0.231,0.0335,4.443848696,29.43798237,0.806467603,0.174356231,0.213689005,3.9609375,female
0.238772107,0.227772021,0.254853195,0.027081174,2.077202225,6.497655008,0.798890339,0.098975823,0.238772107,13.3359375,female
0.228432171,0.218832392,0.242033898,0.023201507,2.472001537,8.871271221,0.803346218,0.141895978,0.228432171,9.8203125,female
0.229857283,0.213515982,0.253789954,0.040273973,2.208943842,7.88662745,0.813837205,0.153201192,0.229857283,9.8203125,female
0.231880358,0.213818182,0.255181818,0.041363636,1.673602814,4.790274453,0.833772661,0.170658946,0.231880358,4.3125,female
0.224478126,0.205235602,0.245794066,0.040558464,1.890423597,6.233742075,0.836783656,0.171227699,0.224478126,10.6171875,female
0.235271065,0.223198091,0.251933174,0.028735084,2.141051392,7.623588237,0.803982124,0.124647717,0.235271065,10.21875,female
0.231195785,0.218583765,0.252435233,0.033851468,2.185792803,7.439437707,0.824174062,0.154243116,0.231195785,4.59375,female
0.236490795,0.220642398,0.259614561,0.038972163,1.418871524,3.668522356,0.817458472,0.111249494,0.236490795,8.90625,female
0.235520791,0.22369287,0.256965265,0.033272395,2.222322064,7.818506138,0.815118468,0.147645578,0.235520791,9.84375,female
0.232346164,0.218040541,0.256824324,0.038783784,1.728214027,5.461193091,0.84159748,0.158899777,0.232346164,9.9609375,female
0.236016999,0.215833333,0.258910256,0.043076923,1.758392793,5.35818709,0.826219953,0.108669032,0.236016999,9.890625,female
0.233651192,0.219130435,0.253848631,0.034718196,2.260313677,8.185786809,0.815237695,0.13349042,0.233651192,9.609375,female
0.224630573,0.205820896,0.249701493,0.043880597,1.638821933,4.749142062,0.839121335,0.181604148,0.224630573,4.0546875,female
0.217831792,0.198830694,0.245213155,0.04638246,1.930362597,6.837320154,0.867582005,0.19802296,0.217831792,10.6640625,female
0.225117391,0.200691489,0.253191489,0.0525,2.242237931,7.815721928,0.861416828,0.208597859,0.225117391,3.5859375,female
0.205418281,0.18652568,0.226283988,0.039758308,2.101894571,7.828401063,0.876680162,0.263879736,0.205418281,9.28125,female
0.218292032,0.201071429,0.241428571,0.040357143,2.830446606,12.71923214,0.860385084,0.192557844,0.218292032,9.234375,female
0.215346263,0.181774194,0.257419355,0.075645161,1.196867408,3.521734633,0.889038202,0.212299583,0.215346263,6.515625,female
0.1995406,0.175220126,0.221886792,0.046666667,2.044208875,7.363186652,0.869829349,0.243309356,0.1995406,3.8671875,female
0.195653176,0.17910275,0.207467438,0.028364689,3.229793796,14.96863145,0.841699546,0.191343293,0.195653176,6.7265625,female
0.208453232,0.186930693,0.237227723,0.05029703,2.107985953,8.001609149,0.859092251,0.189102883,0.208453232,15.0703125,female
0.197566161,0.177827298,0.219554318,0.041727019,1.775693998,5.301886432,0.850975747,0.215871405,0.197566161,9.609375,female
0.212020709,0.184333333,0.252777778,0.068444444,1.8585634,6.025653096,0.862227974,0.190612595,0.212020709,8.015625,female
0.210300604,0.19525741,0.224524181,0.029266771,2.641361286,10.73495978,0.833201754,0.159505954,0.210300604,10.0546875,female
0.20368786,0.192863071,0.222683264,0.029820194,2.510695325,9.267754252,0.856981422,0.299169643,0.20368786,8.0859375,female
0.210141711,0.186288032,0.237403651,0.051115619,1.797462632,6.291106009,0.860923964,0.222835536,0.210141711,8.5546875,female
0.204997762,0.187496296,0.228562963,0.041066667,3.001029261,14.91926642,0.834677103,0.173670798,0.204997762,14.0859375,female
0.213664459,0.194482759,0.234942529,0.04045977,2.397614009,8.808855409,0.849509553,0.238105156,0.213664459,20.390625,female
0.195815579,0.178056013,0.214036244,0.035980231,3.316676023,14.65216466,0.838100802,0.234431932,0.195815579,8.8359375,female
0.21769321,0.200869565,0.241264822,0.040395257,1.67109669,5.391749847,0.851564616,0.146559468,0.21769321,2.859375,female
0.209822639,0.185626741,0.241002786,0.055376045,1.989992087,7.855570057,0.868179172,0.174998676,0.209822639,8.0859375,female
0.204960935,0.191149228,0.225728988,0.03457976,2.813953901,12.80607976,0.862543357,0.259555783,0.204960935,9.046875,female
0.203105894,0.176869245,0.228950276,0.052081031,1.486838867,4.591322612,0.868372654,0.212262049,0.203105894,7.078125,female
0.219603047,0.19969651,0.247708649,0.04801214,3.304548601,19.06961708,0.843357345,0.160845476,0.219603047,8.6484375,female
0.216692865,0.190129032,0.245677419,0.055548387,1.465933057,4.380725995,0.858511238,0.15845109,0.216692865,8.8828125,female
0.201875551,0.181697171,0.223627288,0.041930116,1.947256389,5.863923834,0.843056001,0.212056773,0.201875551,8.0625,female
0.190640518,0.173356522,0.20306087,0.029704348,2.787304016,10.95383318,0.828383876,0.19050399,0.190640518,7.7578125,female
0.207567441,0.193443983,0.229460581,0.036016598,2.360305348,9.49702039,0.841145681,0.196610059,0.207567441,4.9453125,female
0.200862057,0.179882122,0.222789784,0.042907662,2.325587779,10.30956063,0.870004545,0.21313378,0.200862057,7.7578125,female
0.204053253,0.181444043,0.231480144,0.050036101,1.87813201,6.519276068,0.854919516,0.214963293,0.204053253,9.140625,female
0.188638679,0.16986014,0.203146853,0.033286713,3.069659223,13.99736356,0.817793389,0.149233354,0.188638679,3.703125,female
0.202505364,0.180815047,0.22338558,0.042570533,2.006508651,6.832599298,0.857992861,0.212904882,0.202505364,7.8046875,female
0.194741022,0.176615385,0.213470085,0.036854701,2.706003565,11.96939769,0.859116568,0.269214436,0.194741022,8.0390625,female
0.199171239,0.181823899,0.218805031,0.036981132,2.1742606,7.699585686,0.84370034,0.182380851,0.199171239,4.640625,female
0.190170334,0.172078907,0.208194234,0.036115326,2.497351696,10.17434498,0.846355971,0.235168595,0.190170334,10.40625,female
0.185723954,0.170058027,0.196595745,0.026537718,2.848186734,12.58408359,0.800457769,0.146274895,0.185723954,2.6953125,female
0.183575451,0.160286225,0.198354204,0.038067979,3.570655159,18.27210131,0.813639346,0.178610584,0.183575451,12.3046875,female
0.201530628,0.184700162,0.21465154,0.029951378,2.431496571,9.27450057,0.834514897,0.139868627,0.201530628,2.0390625,female
0.192529031,0.167123288,0.21260274,0.045479452,1.973959624,6.661244287,0.856233986,0.219085439,0.192529031,7.5703125,female
0.199178207,0.170662824,0.223919308,0.053256484,1.831584232,5.954723848,0.871826478,0.230947646,0.199178207,8.4609375,female
0.200242696,0.176505376,0.227311828,0.050806452,2.581831174,12.5682386,0.873568545,0.266322095,0.200242696,4.1953125,female
0.194225901,0.172941176,0.217024221,0.044083045,2.232983486,8.00915528,0.869020238,0.279019059,0.194225901,4.0078125,female
0.190075918,0.16194825,0.2152207,0.053272451,2.163847944,9.098954546,0.881912598,0.286016281,0.190075918,8.015625,female
0.20771249,0.183448276,0.232183908,0.048735632,1.733364351,5.783949631,0.863357909,0.194762509,0.20771249,7.171875,female
0.21452273,0.180207612,0.260622837,0.080415225,1.307354558,3.803711453,0.876107614,0.198049865,0.21452273,8.25,female
0.201144994,0.183094842,0.222229617,0.039134775,2.088522266,7.113904745,0.871954627,0.313510918,0.201144994,8.203125,female
0.205949514,0.173864307,0.2420059,0.068141593,1.050420672,3.021673846,0.891462409,0.272247111,0.205949514,9.0703125,female
0.210656704,0.188807339,0.232477064,0.043669725,2.098559084,8.205410556,0.857532584,0.193522788,0.210656704,4.4765625,female
0.207655482,0.180332907,0.241638924,0.061306018,3.018276516,14.99205746,0.853425917,0.192300118,0.207655482,7.5234375,female
0.20008418,0.179593346,0.223585952,0.043992606,2.689654697,11.25329302,0.827062566,0.187655534,0.20008418,8.34375,female
0.195194593,0.184161074,0.207651007,0.023489933,3.445236327,16.77357342,0.823938323,0.233237949,0.195194593,7.875,female
0.201564613,0.177347894,0.230202808,0.052854914,2.250704893,8.878440472,0.856137059,0.205462991,0.201564613,7.3828125,female
0.190970608,0.160851064,0.212978723,0.05212766,1.70259158,5.625780187,0.869995659,0.217293276,0.190970608,7.5,female
0.198073245,0.172476489,0.22338558,0.050909091,1.895611707,6.851888972,0.860504675,0.189259124,0.198073245,2.578125,female
0.207359541,0.186359143,0.230642504,0.044283361,1.994091764,6.604917729,0.857097706,0.211331114,0.207359541,8.0390625,female
0.20005354,0.178290598,0.224558405,0.046267806,1.758049772,5.872900654,0.887366631,0.333708179,0.20005354,8.8125,female
0.214102197,0.190974359,0.242666667,0.051692308,1.401993875,4.157649156,0.858582638,0.143745158,0.214102197,8.8828125,female
0.196701618,0.173465347,0.224158416,0.050693069,2.123310232,8.410241424,0.874666983,0.247537477,0.196701618,15.3046875,female
0.188373779,0.167128713,0.205544554,0.038415842,2.220191164,7.645145118,0.834743404,0.172724899,0.188373779,3.28125,female
0.204985601,0.179932886,0.225973154,0.046040268,1.619362647,4.970626112,0.861774321,0.178578322,0.204985601,3.5625,female
0.199258094,0.173808752,0.219643436,0.045834684,2.137226739,8.602054871,0.873217737,0.228733467,0.199258094,10.6640625,female
0.19734074,0.16225641,0.224957265,0.062700855,2.258127905,9.796196141,0.872474438,0.242699694,0.19734074,8.109375,female
0.196860491,0.170481696,0.226050096,0.055568401,1.556240885,4.961323242,0.871772022,0.247975036,0.196860491,16.3125,female
0.201463746,0.161690141,0.242355954,0.080665813,1.025140517,3.273489784,0.90619394,0.280811437,0.201463746,8.7421875,female
0.190687528,0.148235294,0.245526676,0.097291382,2.108472968,7.645709707,0.885175018,0.316899652,0.190687528,4.5234375,female
0.199282707,0.163506173,0.234716049,0.071209877,0.929163775,3.000377434,0.907915646,0.279449249,0.199282707,9.0234375,female
0.19040181,0.147722772,0.239207921,0.091485149,1.964236449,8.318117429,0.899798283,0.333411377,0.19040181,20.6015625,female
0.178187439,0.151185567,0.20314433,0.051958763,3.434019936,17.77989214,0.86504096,0.282078473,0.178187439,3.65625,female
0.185682382,0.152182062,0.22789826,0.075716198,2.055586441,7.737662124,0.901931598,0.388737724,0.185682382,8.953125,female
0.187497494,0.1568,0.215435294,0.058635294,1.65308292,5.839465449,0.907476998,0.337921374,0.187497494,8.7421875,female
0.1979223,0.166541245,0.235021708,0.068480463,0.994004694,2.880871001,0.899214573,0.295973588,0.1979223,4.0546875,female
0.20321819,0.155430108,0.246505376,0.091075269,1.996744716,7.683731763,0.891118162,0.301720681,0.20321819,9.1171875,female
0.19063515,0.148787879,0.238484848,0.08969697,1.091942058,4.233130378,0.919599236,0.334807197,0.19063515,8.53125,female
0.204114085,0.159836512,0.256730245,0.096893733,1.321905036,4.511118959,0.902700595,0.309920795,0.204114085,9.6796875,female
0.188922247,0.166157895,0.203736842,0.037578947,2.488916139,9.417234238,0.869285932,0.269125849,0.188922247,7.6640625,female
0.195861256,0.16350365,0.235036496,0.071532847,1.449290484,4.565029821,0.881690828,0.242618248,0.195861256,7.7109375,female
0.206145266,0.166755556,0.249303704,0.082548148,1.003339673,3.170930076,0.894287863,0.248490427,0.206145266,10.1015625,female
0.212369193,0.181226994,0.244355828,0.063128834,1.43168785,4.697878737,0.897817071,0.250247449,0.212369193,8.671875,female
0.203176574,0.168478632,0.235965812,0.067487179,0.889475107,2.757870358,0.898049117,0.25100857,0.203176574,6.4921875,female
0.195796863,0.158243045,0.232855051,0.074612006,1.272191139,3.808155983,0.897365383,0.278620874,0.195796863,11.7890625,female
0.218014342,0.177960954,0.255704989,0.077744035,1.001999847,2.630977972,0.882364804,0.257079856,0.218014342,8.296875,female
0.204259258,0.180444444,0.239762963,0.059318519,2.332315012,9.452766751,0.877639292,0.235420748,0.204259258,8.2265625,female
0.19316472,0.168711434,0.21800363,0.049292196,2.248570248,8.442588406,0.870416737,0.219018884,0.19316472,7.2421875,female
0.220160741,0.209899857,0.249957082,0.040057225,2.367981592,8.84096152,0.862851717,0.21122542,0.220160741,8.90625,female
0.23519694,0.210804598,0.265517241,0.054712644,1.69830615,5.103168298,0.851173467,0.190028533,0.23519694,8.953125,female
0.215233445,0.17304721,0.26397711,0.0909299,1.90315393,7.646105148,0.897351634,0.341803774,0.215233445,8.7421875,female
0.195625532,0.169435897,0.223521368,0.05408547,1.729725705,5.878584286,0.879723416,0.275812621,0.195625532,8.2734375,female
0.198185373,0.162839879,0.233897281,0.071057402,0.734104496,2.572230155,0.911786778,0.277667191,0.198185373,8.8125,female
0.184624422,0.161852487,0.200274443,0.038421955,2.599934689,10.32154206,0.858516148,0.234476725,0.184624422,8.6953125,female
0.211933515,0.171059603,0.254966887,0.083907285,0.926301221,3.044700353,0.901947509,0.261534856,0.211933515,9.1171875,female
0.199823938,0.156336261,0.249084065,0.092747804,1.092874092,3.594912012,0.908150546,0.28792025,0.199823938,9.1171875,female
0.196161194,0.173945481,0.221348637,0.047403156,1.798973452,5.613795704,0.891573407,0.306781991,0.196161194,9.0703125,female
0.2129334,0.179971306,0.256700143,0.076728838,1.422894476,5.037884901,0.888429896,0.212562052,0.2129334,9.328125,female
0.208619292,0.173380783,0.24911032,0.075729537,0.844956279,2.634567685,0.901607775,0.298661501,0.208619292,8.15625,female
0.195723226,0.169247911,0.215264624,0.046016713,1.867233776,6.370689208,0.885192944,0.271951956,0.195723226,5.8125,female
0.225966217,0.190668954,0.263670669,0.073001715,1.75091263,5.604711035,0.873840982,0.228781265,0.225966217,8.578125,female
0.186698563,0.153896296,0.215703704,0.061807407,1.774369563,6.960873823,0.885248246,0.24509736,0.186698563,9.984375,female
0.196092734,0.166702997,0.224305177,0.05760218,1.457014192,5.147233476,0.909567125,0.324592374,0.196092734,8.7890625,female
0.201421298,0.183479675,0.223544715,0.040065041,1.982228956,7.144943504,0.868393756,0.223775043,0.201421298,8.53125,female
0.194570119,0.164137931,0.222577132,0.058439201,1.793829483,6.547120527,0.88337233,0.268705817,0.194570119,8.8359375,female
0.199545914,0.168794326,0.233829787,0.065035461,0.993052083,3.453136815,0.906230353,0.274208947,0.199545914,8.484375,female
